frame,agents,grid_points_total,grid_points_tracked,background_pixels,median_dx_from_start,median_dy_from_start,median_speed_from_start,video_path
82,10,4771,716,729389,-0.1982269287109375,-0.027252197265625,0.22689521312713623,generated_videos/surface_grid_5_hard.mp4
83,11,4824,722,730505,-0.19781494140625,-0.027069091796875,0.2256847769021988,generated_videos/surface_grid_5_hard.mp4
84,13,4875,714,723705,-0.1965789794921875,-0.02231597900390625,0.22348913550376892,generated_videos/surface_grid_5_hard.mp4
85,12,4929,713,727532,-0.196624755859375,-0.018707275390625,0.2239060252904892,generated_videos/surface_grid_5_hard.mp4
86,9,4980,711,726967,-0.19683837890625,-0.0152587890625,0.22219859063625336,generated_videos/surface_grid_5_hard.mp4
87,6,5038,718,737841,-0.19536399841308594,-0.01885986328125,0.22081489861011505,generated_videos/surface_grid_5_hard.mp4
88,10,5088,715,735630,-0.19158935546875,-0.023529052734375,0.22053110599517822,generated_videos/surface_grid_5_hard.mp4
89,8,5143,725,743785,-0.19390869140625,-0.02130126953125,0.22130781412124634,generated_videos/surface_grid_5_hard.mp4
90,8,5190,725,742929,-0.19659423828125,-0.01971435546875,0.2237982600927353,generated_videos/surface_grid_5_hard.mp4
91,9,5245,730,745829,-0.1981658935546875,-0.01126861572265625,0.22678008675575256,generated_videos/surface_grid_5_hard.mp4
92,8,5301,736,755947,-0.197998046875,-0.007781982421875,0.2284531593322754,generated_videos/surface_grid_5_hard.mp4
93,8,5352,727,744263,-0.19989013671875,-0.0137939453125,0.22670653462409973,generated_videos/surface_grid_5_hard.mp4
94,11,5398,724,742259,-0.20078277587890625,-0.01694488525390625,0.2282262146472931,generated_videos/surface_grid_5_hard.mp4
95,10,5449,724,746581,-0.2010040283203125,-0.0118408203125,0.22357425093650818,generated_videos/surface_grid_5_hard.mp4
96,9,5499,727,750867,-0.202850341796875,-0.007427215576171875,0.22302530705928802,generated_videos/surface_grid_5_hard.mp4
97,10,5546,721,745175,-0.202423095703125,-0.008056640625,0.22471241652965546,generated_videos/surface_grid_5_hard.mp4
