frame,agents,grid_points_total,grid_points_tracked,background_pixels,median_dx_from_start,median_dy_from_start,median_speed_from_start,video_path
295,0,43129,293,240000,0.0,7.7962646484375,16.191181182861328,generated_videos/surface_grid_2_car.mp4
296,0,43269,290,240000,0.0,0.1810302734375,10.139354705810547,generated_videos/surface_grid_2_car.mp4
297,0,43412,292,240000,0.0,0.0,6.739315986633301,generated_videos/surface_grid_2_car.mp4
298,0,43558,296,240000,0.0,0.0,3.6456844806671143,generated_videos/surface_grid_2_car.mp4
299,0,43703,297,240000,0.0,0.0,6.527792930603027,generated_videos/surface_grid_2_car.mp4
300,0,43855,304,240000,0.0,0.0,0.010438461787998676,generated_videos/surface_grid_2_car.mp4
301,0,44009,308,240000,0.0,0.0,0.010345875285565853,generated_videos/surface_grid_2_car.mp4
302,0,44168,307,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
303,0,44323,307,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
304,0,44479,309,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
305,0,44633,308,240000,0.0,0.0,0.010468641296029091,generated_videos/surface_grid_2_car.mp4
306,0,44785,308,240000,0.0,0.0,1.2873752117156982,generated_videos/surface_grid_2_car.mp4
307,0,44934,314,240000,0.0,0.0,12.766152381896973,generated_videos/surface_grid_2_car.mp4
308,0,45079,319,240000,0.0,0.0,24.4870548248291,generated_videos/surface_grid_2_car.mp4
309,0,45228,307,240000,0.0,0.0,6.440451145172119,generated_videos/surface_grid_2_car.mp4
310,0,45375,310,240000,0.0,0.0,12.744253158569336,generated_videos/surface_grid_2_car.mp4
311,0,45521,313,240000,0.0,0.0,19.66835594177246,generated_videos/surface_grid_2_car.mp4
312,0,45669,312,240000,0.0,0.0,16.614669799804688,generated_videos/surface_grid_2_car.mp4
313,0,45812,311,240000,0.0,0.0,9.083211898803711,generated_videos/surface_grid_2_car.mp4
314,0,45962,313,240000,0.0,0.0,13.735179901123047,generated_videos/surface_grid_2_car.mp4
315,0,46110,314,240000,0.0,0.0,17.92291259765625,generated_videos/surface_grid_2_car.mp4
316,0,46266,319,240000,0.0,0.0,6.373636245727539,generated_videos/surface_grid_2_car.mp4
317,0,46418,313,240000,0.0,0.0,6.160142421722412,generated_videos/surface_grid_2_car.mp4
318,0,46570,315,240000,0.0,0.0,6.6287455558776855,generated_videos/surface_grid_2_car.mp4
319,0,46715,315,240000,0.0,0.0,12.007994651794434,generated_videos/surface_grid_2_car.mp4
320,0,46858,315,240000,0.0,0.056243896484375,12.210380554199219,generated_videos/surface_grid_2_car.mp4
321,0,46999,314,240000,0.0,4.711048126220703,16.486610412597656,generated_videos/surface_grid_2_car.mp4
322,0,47147,320,240000,0.0,0.0281219482421875,17.58405303955078,generated_videos/surface_grid_2_car.mp4
323,0,47292,314,240000,0.0,0.027923583984375,16.328140258789062,generated_videos/surface_grid_2_car.mp4
324,0,47436,315,240000,0.0,0.2811279296875,18.68217658996582,generated_videos/surface_grid_2_car.mp4
325,0,47580,316,240000,0.0,7.1313629150390625,29.050457000732422,generated_videos/surface_grid_2_car.mp4
326,0,47724,319,240000,0.0,0.136688232421875,27.95119857788086,generated_videos/surface_grid_2_car.mp4
327,0,47860,313,240000,0.0,7.495697021484375,31.81097412109375,generated_videos/surface_grid_2_car.mp4
328,0,48000,319,240000,0.0,6.69732666015625,26.710113525390625,generated_videos/surface_grid_2_car.mp4
329,0,48142,317,240000,0.0,7.77618408203125,25.143617630004883,generated_videos/surface_grid_2_car.mp4
330,0,48283,321,240000,0.0,6.69769287109375,24.49810218811035,generated_videos/surface_grid_2_car.mp4
331,0,48427,323,240000,0.0,6.725189208984375,24.128257751464844,generated_videos/surface_grid_2_car.mp4
332,0,48569,321,240000,0.0,7.777862548828125,28.133834838867188,generated_videos/surface_grid_2_car.mp4
333,0,48703,314,240000,0.0,12.50981330871582,32.9716911315918,generated_videos/surface_grid_2_car.mp4
334,0,48845,321,240000,0.0,7.776611328125,27.38235092163086,generated_videos/surface_grid_2_car.mp4
335,0,48986,319,240000,0.0,7.638153076171875,25.820688247680664,generated_videos/surface_grid_2_car.mp4
336,0,49123,318,240000,0.0,10.002397537231445,33.84698486328125,generated_videos/surface_grid_2_car.mp4
337,0,49271,326,240000,0.0,8.201347351074219,23.842365264892578,generated_videos/surface_grid_2_car.mp4
338,0,49418,326,240000,0.0,7.484916687011719,23.564834594726562,generated_videos/surface_grid_2_car.mp4
339,0,49562,323,240000,0.0,9.01678466796875,28.508914947509766,generated_videos/surface_grid_2_car.mp4
340,0,49702,320,240000,0.0,16.757247924804688,42.15424728393555,generated_videos/surface_grid_2_car.mp4
341,0,49841,320,240000,0.0,21.86248016357422,39.58739471435547,generated_videos/surface_grid_2_car.mp4
342,0,49976,314,240000,0.0,24.02446746826172,42.26331329345703,generated_videos/surface_grid_2_car.mp4
343,0,50116,319,240000,0.0,16.940731048583984,44.72352981567383,generated_videos/surface_grid_2_car.mp4
344,0,50258,324,240000,0.0,20.022724151611328,46.3751220703125,generated_videos/surface_grid_2_car.mp4
345,0,50398,325,240000,0.0,13.042379379272461,40.34664535522461,generated_videos/surface_grid_2_car.mp4
346,0,50547,332,240000,0.0,14.36215591430664,25.329505920410156,generated_videos/surface_grid_2_car.mp4
347,0,50686,327,240000,0.0,23.62554931640625,39.99910354614258,generated_videos/surface_grid_2_car.mp4
348,0,50823,322,240000,0.0,25.52151870727539,39.6883659362793,generated_videos/surface_grid_2_car.mp4
349,0,50965,325,240000,0.0,23.29119873046875,38.97959899902344,generated_videos/surface_grid_2_car.mp4
350,0,51109,327,240000,0.0,25.91534423828125,39.22389602661133,generated_videos/surface_grid_2_car.mp4
351,0,51249,322,240000,0.0,28.532028198242188,40.011627197265625,generated_videos/surface_grid_2_car.mp4
352,0,51392,324,240000,0.0,15.51218032836914,35.527000427246094,generated_videos/surface_grid_2_car.mp4
353,0,51541,328,240000,0.0,8.570457458496094,21.868858337402344,generated_videos/surface_grid_2_car.mp4
354,0,51689,328,240000,0.0,12.498313903808594,24.219131469726562,generated_videos/surface_grid_2_car.mp4
355,0,51832,322,240000,0.0,9.83869457244873,26.45074462890625,generated_videos/surface_grid_2_car.mp4
356,0,51980,323,240000,0.0,7.883575439453125,15.32824420928955,generated_videos/surface_grid_2_car.mp4
357,0,52125,323,240000,0.0,12.9041748046875,19.340530395507812,generated_videos/surface_grid_2_car.mp4
358,0,52267,325,240000,0.0,16.238128662109375,21.93106460571289,generated_videos/surface_grid_2_car.mp4
359,0,52399,314,240000,0.0,23.945953369140625,36.87616729736328,generated_videos/surface_grid_2_car.mp4
360,0,52531,316,240000,0.0,27.051048278808594,36.98344421386719,generated_videos/surface_grid_2_car.mp4
361,0,52668,315,240000,0.0,20.78032684326172,38.47168731689453,generated_videos/surface_grid_2_car.mp4
362,0,52806,319,240000,0.0,12.722824096679688,39.20652770996094,generated_videos/surface_grid_2_car.mp4
363,0,52942,317,240000,0.0,12.692970275878906,30.19548988342285,generated_videos/surface_grid_2_car.mp4
364,0,53079,317,240000,0.0,12.87371826171875,42.19594955444336,generated_videos/surface_grid_2_car.mp4
365,0,53219,324,240000,0.0,12.545233726501465,39.963897705078125,generated_videos/surface_grid_2_car.mp4
366,0,53350,317,240000,0.0,13.446807861328125,42.78843307495117,generated_videos/surface_grid_2_car.mp4
367,0,53486,322,240000,0.0,14.116411209106445,42.801300048828125,generated_videos/surface_grid_2_car.mp4
368,0,53627,330,240000,0.0,11.59670639038086,37.528297424316406,generated_videos/surface_grid_2_car.mp4
369,0,53768,328,240000,0.0,12.797296524047852,35.09569549560547,generated_videos/surface_grid_2_car.mp4
370,0,53908,326,240000,0.0,15.71700668334961,34.373252868652344,generated_videos/surface_grid_2_car.mp4
371,0,54044,326,240000,0.0,22.821983337402344,37.04108428955078,generated_videos/surface_grid_2_car.mp4
372,0,54176,321,240000,0.0,28.622528076171875,47.00831985473633,generated_videos/surface_grid_2_car.mp4
373,0,54310,324,240000,0.0,32.848388671875,44.06776428222656,generated_videos/surface_grid_2_car.mp4
374,0,54449,329,240000,0.0,23.53913116455078,44.03807830810547,generated_videos/surface_grid_2_car.mp4
375,0,54595,335,240000,0.0,25.90557861328125,42.67521667480469,generated_videos/surface_grid_2_car.mp4
376,0,54737,331,240000,0.0,25.905548095703125,47.252723693847656,generated_videos/surface_grid_2_car.mp4
377,0,54881,332,240000,0.0,20.9489803314209,39.548980712890625,generated_videos/surface_grid_2_car.mp4
378,0,55021,333,240000,0.0,25.040771484375,40.485862731933594,generated_videos/surface_grid_2_car.mp4
379,0,55162,331,240000,0.0,26.66168212890625,47.13024139404297,generated_videos/surface_grid_2_car.mp4
380,0,55310,331,240000,0.0,23.23797607421875,29.414413452148438,generated_videos/surface_grid_2_car.mp4
381,0,55467,335,240000,0.0,15.442056655883789,20.22049903869629,generated_videos/surface_grid_2_car.mp4
382,0,55616,331,240000,0.0,19.74803352355957,29.250102996826172,generated_videos/surface_grid_2_car.mp4
383,0,55776,337,240000,0.0,7.984619140625,15.28706169128418,generated_videos/surface_grid_2_car.mp4
384,1,55938,261,237224,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
385,0,56101,259,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
386,0,56262,262,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
387,0,56425,265,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
388,0,56590,267,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
389,0,56756,267,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
390,0,56925,269,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
391,0,57096,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
392,0,57263,269,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
393,0,57429,269,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
394,0,57599,269,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
395,0,57768,270,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
396,0,57932,268,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
397,0,58090,265,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
398,0,58256,270,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
399,0,58424,272,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
400,0,58592,272,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
401,0,58754,272,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
402,0,58920,274,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
403,0,59082,274,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
404,0,59243,274,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
405,0,59408,276,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
406,0,59567,272,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
407,0,59727,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
408,0,59885,272,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
409,0,60040,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
410,0,60200,276,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
411,0,60365,276,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
412,0,60528,274,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
413,0,60689,274,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
414,0,60847,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
415,0,61008,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
416,0,61176,279,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
417,0,61341,281,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
418,0,61506,281,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
419,0,61672,282,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
420,0,61840,282,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
421,0,62002,283,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
422,0,62161,280,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
423,0,62317,279,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
424,0,62472,278,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
425,0,62631,280,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
426,0,62795,282,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
427,0,62958,281,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
428,0,63115,277,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
429,0,63272,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
430,0,63430,272,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
431,0,63590,275,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
432,0,63747,276,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
433,0,63903,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
434,0,64060,272,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
435,0,64221,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
436,0,64373,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
437,0,64526,270,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
438,0,64679,272,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
439,0,64832,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
440,0,64991,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
441,0,65151,274,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
442,0,65307,274,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
443,0,65463,268,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
444,0,65621,270,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
445,0,65785,276,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
446,0,65944,276,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
447,0,66103,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
448,0,66259,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
449,0,66407,268,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
450,0,66563,266,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
451,0,66714,267,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
452,0,66873,268,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
453,0,67021,268,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
454,0,67165,264,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
455,0,67310,253,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
456,0,67448,239,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
457,0,67580,238,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
458,0,67718,242,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
459,0,67853,241,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
460,0,67997,245,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
461,0,68131,244,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
462,0,68273,244,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
463,0,68418,242,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
464,0,68556,238,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
465,0,68688,237,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
466,0,68824,235,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
467,0,68954,235,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
468,0,69088,239,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
469,0,69216,239,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
470,0,69354,250,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
471,0,69493,251,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
472,0,69631,251,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
473,0,69765,251,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
474,0,69898,248,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
475,0,70036,255,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
476,0,70178,252,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
477,0,70328,256,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
478,0,70472,254,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
479,0,70609,244,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
480,0,70741,245,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
481,0,70883,252,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
482,0,71026,253,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
483,0,71177,258,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
484,0,71325,259,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
485,0,71467,253,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
486,0,71611,252,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
487,0,71765,260,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
488,0,71922,260,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
489,0,72075,258,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
490,0,72227,260,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
491,0,72377,258,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
492,0,72523,258,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
493,0,72679,265,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
494,0,72828,266,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
495,0,72975,261,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
496,0,73114,259,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
497,0,73259,259,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
498,0,73397,259,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
499,0,73545,263,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
500,0,73686,262,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
501,0,73824,261,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
502,0,73972,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
503,0,74117,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
504,0,74252,261,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
505,0,74388,261,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
506,0,74530,268,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
507,0,74669,268,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
508,0,74816,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
509,0,74966,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
510,0,75121,268,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
511,0,75269,268,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
512,0,75425,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
513,0,75573,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
514,0,75727,264,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
515,0,75874,265,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
516,0,76029,267,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
517,0,76174,269,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
518,0,76329,275,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
519,0,76480,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
520,0,76636,272,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
521,0,76781,272,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
522,0,76921,267,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
523,0,77062,267,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
524,0,77207,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
525,0,77352,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
526,0,77491,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
527,0,77630,272,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
528,0,77765,271,240000,0.0,0.0,0.0019562554080039263,generated_videos/surface_grid_2_car.mp4
529,0,77903,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
530,0,78036,269,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
531,0,78182,282,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
532,0,78325,283,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
533,0,78464,280,240000,0.0,0.0,4.429664134979248,generated_videos/surface_grid_2_car.mp4
534,0,78601,279,240000,0.0,0.0,0.027209071442484856,generated_videos/surface_grid_2_car.mp4
535,0,78746,277,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
536,0,78884,275,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
537,0,79024,271,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
538,0,79161,272,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
539,0,79306,276,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
540,0,79447,274,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
541,0,79591,276,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
542,0,79732,275,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
543,0,79868,268,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
544,0,80007,269,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
545,0,80154,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
546,0,80296,273,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
547,0,80441,275,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
548,0,80579,275,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
549,0,80718,277,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
550,0,80853,277,240000,0.0,0.0,4.246856689453125,generated_videos/surface_grid_2_car.mp4
551,0,80989,277,240000,0.0,0.0,4.069276809692383,generated_videos/surface_grid_2_car.mp4
552,0,81133,286,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
553,0,81272,285,240000,0.0,0.0,0.15082693099975586,generated_videos/surface_grid_2_car.mp4
554,0,81412,285,240000,0.0,0.0,4.053194999694824,generated_videos/surface_grid_2_car.mp4
555,0,81550,284,240000,0.0,0.0,0.07801617681980133,generated_videos/surface_grid_2_car.mp4
556,0,81691,286,240000,0.0,0.06024169921875,10.053508758544922,generated_videos/surface_grid_2_car.mp4
557,0,81830,286,240000,0.0,0.0,0.006469739135354757,generated_videos/surface_grid_2_car.mp4
558,0,81972,290,240000,0.0,0.0,13.988733291625977,generated_videos/surface_grid_2_car.mp4
559,0,82118,283,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
560,0,82271,289,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
561,0,82422,291,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
562,0,82570,289,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
563,0,82708,288,240000,0.0,0.00310516357421875,0.1664023995399475,generated_videos/surface_grid_2_car.mp4
564,0,82849,288,240000,0.0,0.0,10.717607498168945,generated_videos/surface_grid_2_car.mp4
565,0,82987,287,240000,0.0,0.0,0.6769739389419556,generated_videos/surface_grid_2_car.mp4
566,0,83134,291,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
567,0,83279,289,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
568,0,83426,290,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
569,0,83572,288,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
570,0,83717,288,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
571,0,83866,294,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
572,0,84002,282,240000,0.0,0.0726165771484375,9.785484313964844,generated_videos/surface_grid_2_car.mp4
573,0,84138,284,240000,0.0,0.0,0.18757960200309753,generated_videos/surface_grid_2_car.mp4
574,0,84271,282,240000,0.0,7.446208953857422,16.088714599609375,generated_videos/surface_grid_2_car.mp4
575,0,84402,284,240000,0.0,6.4842071533203125,10.627333641052246,generated_videos/surface_grid_2_car.mp4
576,0,84535,283,240000,0.0,0.080078125,5.60758113861084,generated_videos/surface_grid_2_car.mp4
577,0,84671,287,240000,0.0,5.319541931152344,16.47812843322754,generated_videos/surface_grid_2_car.mp4
578,0,84805,284,240000,0.0,0.0003533363342285156,2.4459519386291504,generated_videos/surface_grid_2_car.mp4
579,0,84939,284,240000,0.0,10.386829376220703,15.36982536315918,generated_videos/surface_grid_2_car.mp4
580,0,85076,282,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
581,0,85220,285,240000,0.0,0.0,0.0,generated_videos/surface_grid_2_car.mp4
582,0,85361,285,240000,0.0,0.0,0.0011357296025380492,generated_videos/surface_grid_2_car.mp4
583,0,85500,283,240000,0.0,0.0,11.535605430603027,generated_videos/surface_grid_2_car.mp4
584,0,85640,284,240000,0.0,0.0,0.0011364873498678207,generated_videos/surface_grid_2_car.mp4
585,0,85780,285,240000,0.0,0.0,9.043913841247559,generated_videos/surface_grid_2_car.mp4
586,0,85919,287,240000,0.0,0.0,0.0002544738235883415,generated_videos/surface_grid_2_car.mp4
587,0,86046,277,240000,0.0,14.548873901367188,16.072206497192383,generated_videos/surface_grid_2_car.mp4
588,0,86170,275,240000,0.0,13.8746337890625,15.364351272583008,generated_videos/surface_grid_2_car.mp4
589,0,86308,288,240000,0.0,5.5732269287109375,14.269075393676758,generated_videos/surface_grid_2_car.mp4
590,0,86447,286,240000,0.0,0.02303314208984375,9.826864242553711,generated_videos/surface_grid_2_car.mp4
591,0,86585,285,240000,0.0,0.13299560546875,16.186655044555664,generated_videos/surface_grid_2_car.mp4
592,0,86719,286,240000,0.0,0.0050506591796875,3.9723992347717285,generated_videos/surface_grid_2_car.mp4
