frame,agents,grid_points_total,grid_points_tracked,background_pixels,median_dx_from_start,median_dy_from_start,median_speed_from_start,video_path
56,3,10029,701,725624,0.0,0.5762939453125,0.6223537921905518,generated_videos/surface_grid_4_youtube.mp4
57,3,10196,701,725610,0.0,0.578857421875,0.623007595539093,generated_videos/surface_grid_4_youtube.mp4
58,3,10364,702,725696,0.0,0.5810794830322266,0.6336244344711304,generated_videos/surface_grid_4_youtube.mp4
59,3,10531,703,725746,0.0,0.58306884765625,0.6256585121154785,generated_videos/surface_grid_4_youtube.mp4
60,3,10699,704,725784,0.0,0.5888824462890625,0.6414688229560852,generated_videos/surface_grid_4_youtube.mp4
61,3,10868,706,725738,0.0,0.5869064331054688,0.6371071338653564,generated_videos/surface_grid_4_youtube.mp4
62,3,11035,708,725732,0.0,0.58587646484375,0.6402468681335449,generated_videos/surface_grid_4_youtube.mp4
63,3,11203,709,725840,0.0,0.588592529296875,0.6551970839500427,generated_videos/surface_grid_4_youtube.mp4
64,3,11369,710,725948,0.0,0.5793228149414062,0.6300393342971802,generated_videos/surface_grid_4_youtube.mp4
65,3,11538,711,725914,0.0,0.5699195861816406,0.6288856267929077,generated_videos/surface_grid_4_youtube.mp4
66,3,11708,712,725942,0.0,0.5677566528320312,0.6218499541282654,generated_videos/surface_grid_4_youtube.mp4
67,3,11874,713,725992,0.0,0.554931640625,0.6162598133087158,generated_videos/surface_grid_4_youtube.mp4
68,3,12042,714,726046,0.0,0.5711936950683594,0.6274912357330322,generated_videos/surface_grid_4_youtube.mp4
69,3,12207,714,725874,0.0,0.5765151977539062,0.6253676414489746,generated_videos/surface_grid_4_youtube.mp4
70,3,12374,715,725820,0.0,0.5660018920898438,0.6302894949913025,generated_videos/surface_grid_4_youtube.mp4
71,4,12538,714,724662,0.0,0.570950984954834,0.62636399269104,generated_videos/surface_grid_4_youtube.mp4
72,4,12703,714,724662,0.0,0.573333740234375,0.6281535625457764,generated_videos/surface_grid_4_youtube.mp4
73,4,12868,715,724662,0.0,0.57305908203125,0.6289839744567871,generated_videos/surface_grid_4_youtube.mp4
74,4,13034,716,724678,0.0,0.5718841552734375,0.6247912645339966,generated_videos/surface_grid_4_youtube.mp4
75,4,13199,718,724702,0.0,0.5716934204101562,0.6369614005088806,generated_videos/surface_grid_4_youtube.mp4
76,4,13365,719,724630,0.0,0.5735321044921875,0.6400701999664307,generated_videos/surface_grid_4_youtube.mp4
77,5,13532,720,723660,0.0,0.57342529296875,0.6424545049667358,generated_videos/surface_grid_4_youtube.mp4
78,5,13697,722,723638,0.0,0.5739345550537109,0.6492898464202881,generated_videos/surface_grid_4_youtube.mp4
79,5,13862,723,723794,0.0,0.580535888671875,0.6457559466362,generated_videos/surface_grid_4_youtube.mp4
80,5,14027,724,723758,0.0,0.5759124755859375,0.6467909216880798,generated_videos/surface_grid_4_youtube.mp4
81,5,14192,725,723778,0.0,0.57989501953125,0.6475383639335632,generated_videos/surface_grid_4_youtube.mp4
82,5,14355,725,723854,0.0,0.578857421875,0.6466721296310425,generated_videos/surface_grid_4_youtube.mp4
