frame,object_id,track_id,track_age,track_iou,track_centroid_distance,class_name,confidence,box_x1,box_y1,box_x2,box_y2,area,point_name,x,y,method,video_path
0,5,5,1,,,person,0.4015248715877533,30.0,112.0,50.0,142.0,321,centroid,39.40810012817383,124.40187072753906,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
0,5,5,1,,,person,0.4015248715877533,30.0,112.0,50.0,142.0,321,axis_front,40.0,141.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
0,5,5,1,,,person,0.4015248715877533,30.0,112.0,50.0,142.0,321,axis_back,49.0,112.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
0,5,5,1,,,person,0.4015248715877533,30.0,112.0,50.0,142.0,321,axis_left,49.0,113.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
0,5,5,1,,,person,0.4015248715877533,30.0,112.0,50.0,142.0,321,axis_right,30.0,118.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
0,5,5,1,,,person,0.4015248715877533,30.0,112.0,50.0,142.0,321,contact_low,40.0,139.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,4,0,2,1.0,0.0,truck,0.603695809841156,652.0,45.0,724.0,101.0,3402,centroid,685.7604370117188,71.14080047607422,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,4,0,2,1.0,0.0,truck,0.603695809841156,652.0,45.0,724.0,101.0,3402,axis_front,652.0,59.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,4,0,2,1.0,0.0,truck,0.603695809841156,652.0,45.0,724.0,101.0,3402,axis_back,723.0,85.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,4,0,2,1.0,0.0,truck,0.603695809841156,652.0,45.0,724.0,101.0,3402,axis_left,696.0,100.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
